Keywords,Category
0.0,5
0.0,4
0.0,1
0.0,2
0.0,3
0.0,0
0.0,5
0.0,4
0.0,0
0.0,5
0.0,2
0.0,0
0.0,0
0.0,1
0.0,3
0.0,1
0.0,5
0.0,0
0.0,5
0.0,4
0.0,0
0.0,3
0.0,2
0.062305991097411015,3
0.0,2
0.0680852837210344,3
0.0,4
0.0,4
0.0,4
0.0,3
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,1
0.0,3
0.0,3
0.0,2
0.0,2
0.0,3
0.0,4
0.0,4
0.0,4
0.0,0
0.0,3
0.0,3
0.0,5
0.0,4
0.0,3
0.0,0
0.0,2
0.0,4
0.0,5
0.0,0
0.0,1
0.0,1
0.0,5
0.0,4
0.0,5
0.0,1
0.0,2
0.0,3
0.0,4
0.0,0
0.0,1
0.0,4
0.0,0
0.0,0
0.0,2
0.0,3
0.0,3
0.0,4
0.0,3
0.0,5
0.0,5
0.0,1
0.0,0
0.12693610041134235,3
0.0,3
0.0,5
0.0,2
0.0,1
0.0,0
0.0,0
0.0,0
0.12199755010113045,5
0.0,4
0.0,2
0.0,2
0.0,2
0.0,3
0.0,1
0.0,3
0.0,2
0.0,3
0.0,1
0.0,0
0.0,2
0.0,1
0.0,3
0.0,4
0.0,1
0.0,2
0.0,5
0.0,5
0.0,0
0.0,1
0.0,0
0.0,5
0.0,1
0.0,3
0.0,3
0.0,5
0.0,4
0.0,5
0.0,1
0.0,0
0.0,4
0.0,3
0.0,4
0.0,2
0.0,5
0.0,5
0.0,2
0.0,2
0.0,0
0.0,0
0.0,1
0.0,1
0.0,2
0.0,3
0.0,5
0.0,0
0.0,1
0.0,5
0.0,4
0.0,4
0.0,4
0.0,4
0.0,0
0.0,4
0.0,1
0.0,5
0.0,1
0.0,1
0.0,1
0.0,5
0.0,3
0.0,3
0.0,2
0.0,0
0.0,5
0.0,3
0.0,2
0.0,4
0.0,0
0.0,4
0.0,4
0.0,4
0.0,3
0.0,1
0.0,5
0.0,1
0.0,4
0.0,1
0.0,5
0.0,0
0.0,4
0.0,1
0.0,2
0.0,1
0.0,0
0.0,0
0.0,5
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,5
0.0,0
0.0,1
0.0,3
0.0,3
0.0,3
0.0,0
0.0,0
0.0,4
0.0,4
0.0,0
0.0,3
0.0,3
0.0,3
0.0,0
0.0,3
0.0,2
0.0,3
0.0,0
0.0,2
0.0,1
0.0,2
0.0,5
0.0,3
0.0,5
0.0,4
0.0,5
0.0,5
0.0,0
0.0,5
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,3
0.0,4
0.0,0
0.0,3
0.0,1
0.0,2
0.0,5
0.0,2
0.0,5
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,3
0.0,3
0.0,5
0.0,1
0.0,5
0.0,1
0.0,2
0.0,3
0.0,4
0.0,3
0.0,2
0.0,1
0.0,1
0.0,2
0.0,4
0.0,4
0.0,2
0.0,4
0.0,5
0.0,2
0.0,1
0.0,1
0.0,0
0.0,5
0.0,3
0.0,2
0.0,2
0.0,1
0.0,4
0.0,5
0.0,5
0.0,3
0.0,5
0.0,0
0.0,3
0.0,1
0.0,5
0.0,1
0.0,4
0.06612742365424017,1
0.08085958199093765,3
0.0,1
0.0,3
0.0,3
0.0,2
0.0,0
0.0,4
0.0,4
0.0,5
0.0,1
0.0,0
0.0,3
0.0,0
0.0,2
0.0,2
0.0,4
0.0,0
0.0,3
0.0,2
0.0,1
0.10905796832282239,5
0.0,0
0.0,4
0.0,5
0.0,3
0.0,5
0.0,2
0.0,2
0.0,4
0.0,0
0.0,1
0.0,0
0.0,2
0.0,4
0.0,2
0.0,2
0.0,2
0.0,1
0.0,2
0.0,4
0.0,4
0.0,4
0.0,1
0.0,5
0.0,1
0.0,2
0.0,0
0.0,3
0.0,5
0.0,3
0.0,2
0.0,2
0.0,0
0.0,4
0.09560541322716576,1
0.0,1
0.0,0
0.0,2
0.0,0
0.0,0
0.0,5
0.0,4
0.0,0
0.0,5
0.0,0
0.0732109096655231,3
0.0,1
0.0,3
0.0,4
0.0,3
0.0,4
0.0,3
0.0,0
0.0,5
0.0,2
0.0,2
0.0,1
0.0,5
0.0,5
0.0,1
0.0,4
0.0,3
0.0,3
0.0,2
0.0,1
0.0,0
0.0,3
0.0,0
0.0,2
0.0,3
0.0,4
0.0,4
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,4
0.0,3
0.0,5
0.0,2
0.0,3
0.0,2
0.0,0
0.0,4
0.0,5
0.0,4
0.0,0
0.0,0
0.0,5
0.0,1
0.0,3
0.0,4
0.0,5
0.0,0
0.0,1
0.0,5
0.0,4
0.0,0
0.0,4
0.0,0
0.0,2
0.0,3
0.0,0
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,1
0.0,5
0.11716070332327853,3
0.0,0
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,5
0.0,1
0.0,5
0.0,0
0.0,1
0.0,1
0.0,1
0.0,5
0.0,5
0.06234894622951979,3
0.0,5
0.0,5
0.0,0
0.0,2
0.0,5
0.0,4
0.0,3
0.0,0
0.0,4
0.0,1
0.0,0
0.0,4
0.19410576977295743,1
0.0,3
0.0,0
0.0,3
0.0,3
0.0,0
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,4
0.0,1
0.0,2
0.0,4
0.0,5
0.0,4
0.0,5
0.0,0
0.0,3
0.0,0
0.0,0
0.0,5
0.0,5
0.0,0
0.0,5
0.0,2
0.0,4
0.0,4
0.0,3
0.0,3
0.0,5
0.0,0
0.0,3
0.09819442251934929,3
0.0,3
0.0,3
0.0,1
0.0,0
0.0,2
0.0,2
0.0,3
0.0,1
0.0,0
0.0,2
0.0,4
0.0,4
0.0,5
0.0,5
0.0,5
0.0,2
0.0,4
0.0,0
0.0,4
0.0,2
0.0,5
0.0,4
0.0,1
0.0,0
0.1552451369239806,1
0.0,2
0.0,5
0.0,1
0.0,5
0.0,3
0.0,5
0.0,2
0.0,2
0.0,1
0.0,5
0.09101433647373672,1
0.0,2
0.0,4
0.0,3
0.0,3
0.0,1
0.0,3
0.0,2
0.0,0
0.0,1
0.0,5
0.0,4
0.0,2
0.0,4
0.0,2
0.0,3
0.0,0
0.0,5
0.0,5
0.06204049141605367,0
0.0,3
0.0,1
0.0,2
0.0,5
0.0,1
0.0,2
0.0,1
0.0,0
0.0,0
0.0,4
0.0,1
0.0,1
0.0,3
0.0,0
0.0,5
0.0,1
0.0,3
0.0,1
0.0,2
0.0,0
0.0,4
0.0,2
0.05827553879848498,5
0.0,1
0.0,3
0.0,1
0.0,4
0.0,4
0.0,3
0.0,1
0.0,0
0.0,4
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,1
0.0,4
0.0,2
0.0,1
0.0,1
0.0,2
0.0,4
0.0,0
0.0,3
0.0,0
0.0,3
0.0,4
0.0,1
0.0,3
0.0,1
0.0,1
0.0,5
0.0,1
0.0,5
0.0,5
0.0,0
0.0,2
0.0,0
0.0,5
0.0,0
0.0,5
0.0,1
0.0,4
0.0,5
0.0,4
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,3
0.0,1
0.0,5
0.0,0
0.0,0
0.0,0
0.0,2
0.0,5
0.0,1
0.0,2
0.0,1
0.0,2
0.0,0
0.0,3
0.0,1
0.0,2
0.0,1
0.0,5
0.0,4
0.0,4
0.0,1
0.0,1
0.0,4
0.0,0
0.0,5
0.0,1
0.0,0
0.0,1
0.0,5
0.0,1
0.0,3
0.0,4
0.0,4
0.0,4
0.0,1
0.0,5
0.0,1
0.0,3
0.0,0
0.0,1
0.0,5
0.0,4
0.0,4
0.0,0
0.0,4
0.0,5
0.0,0
0.0,3
0.0,5
0.0,5
0.0,0
0.0,2
0.0,5
0.0,5
0.0,1
0.0,2
0.0,4
0.0,1
0.0,5
0.0,4
0.0,1
0.0,0
0.0,2
0.0,2
0.0,3
0.0,3
0.0,0
0.0,5
0.0,5
0.0,2
0.0,5
0.0,3
0.0,1
0.0,5
0.0,1
0.0,0
0.0,4
0.0,4
0.0,4
0.0,3
0.0,5
0.0,0
0.0,0
0.0,0
0.0,4
0.0,3
0.0,1
0.0,3
0.0,4
0.0,0
0.0,3
0.0,4
0.0,0
0.0,5
0.0,1
0.0,4
0.0,3
0.0,0
0.0,5
0.0,5
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,5
0.0,1
0.0,1
0.0,0
0.0,4
0.0,5
0.0,2
0.0,3
0.0,2
0.0,2
0.0,4
0.0,0
0.0,5
0.0,0
0.0,2
0.0,2
0.0,2
0.0,2
0.0,4
0.0,5
0.0,3
0.0,3
0.0,4
0.0,5
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,4
0.0,0
0.0,4
0.0,1
0.0,2
0.0,3
0.0,0
0.0,3
0.0,4
0.0,4
0.0,3
0.0,0
0.0,3
0.0,4
0.0,4
0.0,4
0.0,3
0.0,0
0.0,5
0.0,2
0.0,2
0.0,3
0.0,3
0.0,3
0.0,5
0.0,5
0.0,3
0.0,3
0.0,2
0.0,5
0.0,0
0.0,3
0.0,4
0.17712172812860014,5
0.07082612060298422,4
0.0,2
0.0,0
0.0,2
0.0,2
0.0,3
0.0,3
0.0,4
0.0,0
0.0,5
0.0,5
0.0,2
0.0,5
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,0
0.0,0
0.0,0
0.0,2
0.0,1
0.0,3
0.0,2
0.0,1
0.0,2
0.0,4
0.0,4
0.0,3
0.0,5
0.0,2
0.0,5
0.0,2
0.0,2
0.0,0
0.0,5
0.0,2
0.0,3
0.0,4
0.0,0
0.0,2
0.0,0
0.0,4
0.0,2
0.0,2
0.0,0
0.0,0
0.0,3
0.0,1
0.0,0
0.0,3
0.0,4
0.0,4
0.0,0
0.0,4
0.0,4
0.0,5
0.0,5
0.0,4
0.0,4
0.0,0
0.0,5
0.0,1
0.0,5
0.0,4
0.0,0
0.0,1
0.0,3
0.0,3
0.0,5
0.0,5
0.0,4
0.0,2
0.0,2
0.0,1
0.0,0
0.0,5
0.0,3
0.0,3
0.08829835879803329,5
0.0,5
0.0,2
0.0,0
0.0,3
0.0,0
0.0,0
0.0,5
0.0,2
0.0,3
0.0,1
0.0,2
0.0,4
0.0,5
0.0,3
0.0,4
0.0,0
0.0,4
0.0,3
0.0,0
0.0,0
0.0,3
0.0,1
0.0,4
0.0,1
0.0,1
0.0,4
0.0,5
0.0,3
0.0,5
0.0,0
0.0,0
0.0,4
0.0,2
0.0,1
0.0,0
0.0,4
0.0,2
0.0,1
0.0,2
0.0,3
0.0,1
0.0,4
0.0,4
0.0,1
0.0,2
0.0,0
0.0,5
0.0,4
0.0,3
0.0,0
0.0,1
0.0,3
0.0,5
0.0,1
0.0,1
0.0,1
0.0,4
0.0,3
0.0,1
0.0,0
0.0,3
0.0,1
0.0,2
0.10754691676831972,5
0.0,3
0.0,2
0.0,5
0.0,5
0.0,3
0.0,0
0.0,4
0.0,5
0.0,0
0.08177732416536568,0
0.0,0
0.0,3
0.0,4
0.0,2
0.0,5
0.0,1
0.0,3
0.0,5
0.0,1
0.0,4
0.0,3
0.0,2
0.0,0
0.0,5
0.0,1
0.0,1
0.0,4
0.0,5
0.0,1
0.0,1
0.0,3
0.0,0
0.0,0
0.0,0
0.0,5
0.0,3
0.0,2
0.0,1
0.0,1
0.0,2
0.0,2
0.0,4
0.0,4
0.0,4
0.0,1
0.0,0
0.0,5
0.0,0
0.0,4
0.0,1
0.0,0
0.0,3
0.0,1
0.0,3
0.0,3
0.0,0
0.0,5
0.0,4
0.0,4
0.05880096341039597,3
0.0,0
0.0,1
0.0,4
0.0,3
0.0,3
0.0,0
0.0,3
0.0,3
0.0,2
0.0,1
0.0,2
0.0,0
0.0,5
0.0,0
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.07562575664376568,1
0.0,3
0.0,2
0.0,0
0.0,4
0.0,5
0.0,0
0.0,1
0.0,1
0.0,1
0.0,4
0.0,4
0.0,1
0.0,1
0.0,1
0.0,0
0.0,5
0.06797771233586629,3
0.0,5
0.0,0
0.0,1
0.0,4
0.0,3
0.0,0
0.0,5
0.0,4
0.0,2
0.0,3
0.0,0
0.0,0
0.0,4
0.0,2
0.0,4
0.0,0
0.0,5
0.0,1
0.0,4
0.0,2
0.0,2
0.0,1
0.0,1
0.0,1
0.0,3
0.0,2
0.0,1
0.0,4
0.0,1
0.0,3
0.0,1
0.0,5
0.0,1
0.0,3
0.0,4
0.0,3
0.0,0
0.0,0
0.0,1
0.0,2
0.0,0
0.0,4
0.0,2
0.0,1
0.0,4
0.0,3
0.0,4
0.0,0
0.0,5
0.0,5
0.0,5
0.0,5
0.0,1
0.0,2
0.0,3
0.0,5
0.0,1
0.0,5
0.0,4
0.0,3
0.0,3
0.0,5
0.0,5
0.0,2
0.0,5
0.0,5
0.0,1
0.0,4
0.0,3
0.0,5
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,4
0.0,1
0.0,3
0.08289149909233422,3
0.0,5
0.0,4
0.0,0
0.0,4
0.0,1
0.0,3
0.0,4
0.0,4
0.0,1
0.0,0
0.0,4
0.0,2
0.0,2
0.0,1
0.0,3
0.0,1
0.0,5
0.0,0
0.0,5
0.0,3
0.0,4
0.0,3
0.0,1
0.0,2
0.0,2
0.0,5
0.0,3
0.0,5
0.0,1
0.0,2
0.0,5
0.0,5
0.0,4
0.0,3
0.0,2
0.0,4
0.0,0
0.0,3
0.0,2
0.0,0
0.0,5
0.0,2
0.0,5
0.0,5
0.0,1
0.05675573216188485,3
0.0,4
0.0,5
0.0,1
0.0,2
0.0,0
0.0,4
0.0,5
0.0,1
0.0,5
0.0,2
0.0,4
0.0,5
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,5
0.0,5
0.0,0
0.0,1
0.0,2
0.0,0
0.0,5
0.0,0
0.0,0
0.0,4
0.0,2
0.0,1
0.0,3
0.0,3
0.0,1
0.0,5
0.0,2
0.12190050185690557,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,2
0.0,4
0.14267703122839978,3
0.0,5
0.045491944141941285,3
0.0,4
0.0,2
0.0,3
0.0,3
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,4
0.0,2
0.0,1
0.0,5
0.0,1
0.0,2
0.0,5
0.0,3
0.0,5
0.0,5
0.0,5
0.0,0
0.0,0
0.0,1
0.0,3
0.0,3
0.0,5
0.0,0
0.0,5
0.0,4
0.0,4
0.0,5
0.0,4
0.0,4
0.0,4
0.0,3
0.0,2
0.0,1
0.0,5
0.0,3
0.0,1
0.0,3
0.0,4
0.0,3
0.0,3
0.0,0
0.0,0
0.0,0
0.0,4
0.0,3
0.0,4
0.0,1
0.0,1
0.0,4
0.0,5
0.0,4
0.0,5
0.0,3
0.0,1
0.0,3
0.0,2
0.0,0
0.0,3
0.0,5
0.0,0
0.0,2
0.0,5
0.0,2
0.0,0
0.0,3
0.0,4
0.0,2
0.0,3
0.0,0
0.0,0
0.0,5
0.0,3
0.0,1
0.0,4
0.0,4
0.0,4
0.0,2
0.0,1
0.0,5
0.0,4
0.0,3
0.0,2
0.0,0
0.0,5
0.0,4
0.0,1
0.0,3
0.0,1
0.0,0
0.0,3
0.0,3
0.0,0
0.0,1
0.0,4
0.0,0
0.0,1
0.0,0
0.0,4
0.0,5
0.0,2
0.0,5
0.0,4
0.0,5
0.0,3
0.0,5
0.0,4
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0786078533260633,3
0.11095930642539739,5
0.0,3
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,4
0.0,1
0.0,1
0.0,2
0.0,5
0.0,0
0.0,3
0.0,5
0.0,2
0.0,3
0.0,0
0.0,1
0.0,5
0.0,2
0.09298894389911044,5
0.0,5
0.0,3
0.0,4
0.0,2
0.0,5
0.0,0
0.0,4
0.0,3
0.0,3
0.0,3
0.0,0
0.0,2
0.0,5
0.1843024265341,0
0.0,1
0.0,2
0.0,3
0.0,1
0.07682700584085206,3
0.0,0
0.0,4
0.0,5
0.0,3
0.0,3
0.0,3
0.0,1
0.0,1
0.0,4
0.0,3
0.0,1
0.0,2
0.0,3
0.0,1
0.0,2
0.0,3
0.0,5
0.0,1
0.0,5
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,5
0.08393535135081583,1
0.0,4
0.0,4
0.0,3
0.0,1
0.0,2
0.0,5
0.0,3
0.0,4
0.0,0
0.0,4
0.0,3
0.0,4
0.0,0
0.0,1
0.0,4
0.0,2
0.0,1
0.0,3
0.0,4
0.0,1
0.0,0
0.0,4
0.0,5
0.0,5
0.0,3
0.0,2
0.0,5
0.0,4
0.0,0
0.0,3
0.0,3
0.0,0
0.0,4
0.0,4
0.0,2
0.0,1
0.0,2
0.0,5
0.0,0
0.0,4
0.0,0
0.0,3
0.0,2
0.0,4
0.0,0
0.0,3
0.0,1
0.0,4
0.0,3
0.0,5
0.0,0
0.0,0
0.0,1
0.0,5
0.0,0
0.0,4
0.0,1
0.0,3
0.0,3
0.0,0
0.0,1
0.0,2
0.0,3
0.0,2
0.0,5
0.0,4
0.0,5
0.0,1
0.0,1
0.0,4
0.0,0
0.0,1
0.0,5
0.0,5
0.0,2
0.0,0
0.0,3
0.0,5
0.0,0
0.0,2
0.0,5
0.0,3
0.0,0
0.0,1
0.094426187546627,0
0.0,0
0.0,3
0.0,4
0.0,4
0.0,4
0.0,2
0.18862080273411153,1
0.0,5
0.0,3
0.0,3
0.0,5
0.0,5
0.0,4
0.0,3
0.0,4
0.0,4
0.0,3
0.0,0
0.0,1
0.07686669350490938,1
0.0,1
0.0,4
0.0,5
0.0,3
0.0,4
0.0,5
0.0,3
0.0,1
0.0,0
0.0,2
0.0,0
0.0,2
0.0,2
0.0,1
0.0,3
0.0,2
0.0,0
0.0,5
0.0,5
0.0,5
0.0,0
0.0,5
0.0,3
0.0,1
0.0,4
0.0,1
0.0,3
0.0,4
0.0,4
0.0,0
0.0,1
0.0,3
0.0,1
0.0,3
0.0,0
0.0,2
0.0,3
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,5
0.0,2
0.0,2
0.0,3
0.0,3
0.0,4
0.0,2
0.0,1
0.0,0
0.1243004021219808,3
0.0,0
0.0,3
0.0,1
0.0,3
0.0,4
0.0,1
0.0,1
0.0,2
0.0,3
0.0,3
0.0,4
0.0,5
0.0,4
0.0,3
0.0,4
0.0,4
0.0,2
0.0,1
0.0,0
0.0,0
0.0,5
0.0,0
0.0,2
0.0,2
0.0,1
0.0,2
0.0,4
0.0,5
0.0,1
0.0,1
0.0,4
0.0,1
0.0,1
0.0,1
0.0,1
0.0,4
0.0,5
0.0,2
0.0,4
0.0,2
0.0,2
0.10552340800045552,1
0.0,3
0.0,2
0.0,4
0.0,1
0.0,0
0.0,3
0.10104585799995315,3
0.0,0
0.0,2
0.0,0
0.0,4
0.0,0
0.0,4
0.0,1
0.06599898399227916,5
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,5
0.0,5
0.0,3
0.0,0
0.0,2
0.0,4
0.0,0
0.0,4
0.0,0
0.0,4
0.0,1
0.0,3
0.0,5
0.0,2
0.0,2
0.0,4
0.11702910818276972,1
0.0,1
0.0,4
0.0,2
0.0591505709700608,3
0.0,0
0.0,3
0.0,4
0.0,0
0.0,2
0.0,4
0.0,3
0.0,3
0.0,0
0.0,4
0.0,0
0.0,3
0.0,3
0.0,3
0.0,4
0.0,0
0.0,2
0.0,0
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,5
0.0,0
0.0,1
0.0,0
0.0,5
0.0,0
0.0,4
0.0,5
0.0,5
0.0,4
0.12861045511573518,1
0.0,1
0.0,0
0.0,3
0.0,5
0.0,2
0.0,4
0.0,0
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,4
0.0,3
0.0,3
0.0,3
0.0,0
0.0,2
0.0,3
0.0,3
0.0,1
0.0,2
0.0,2
0.0,1
0.0,5
0.0,3
0.0,1
0.0,0
0.0,4
0.0,0
0.0,4
0.0,4
0.0,4
0.0,2
0.0,0
0.0,2
0.0,5
0.0,1
0.0,5
0.08570520609048564,3
0.0,1
0.0,3
0.0,2
0.0,5
0.0,4
0.0,4
0.0,3
0.0,0
0.0,1
0.0,4
0.0,1
0.0,2
0.0,1
0.0,2
0.0,2
0.0,1
0.0,4
0.0,3
0.0,4
0.0,0
0.0,3
0.0,4
0.0,5
0.0,5
0.0,4
0.0,1
0.0,3
0.0,5
0.0,4
0.0,3
0.0,5
0.0,4
0.0,0
0.0,0
0.0,1
0.0,1
0.0,3
0.0,2
0.0,3
0.0,2
0.0,3
0.10802278048034536,3
0.0,1
0.0,0
0.0,1
0.0,5
0.11213715417895032,3
0.0,4
0.0,0
0.12049004106032689,4
0.0,0
0.0,5
0.0,1
0.0,3
0.0,3
0.0,0
0.0,5
0.0,4
0.0,2
0.0,3
0.06970884195091968,3
0.0,4
0.0,3
0.0,4
0.0,0
0.0,3
0.0,0
0.0,3
0.0,0
0.0,5
0.0,0
0.0,5
0.0,4
0.0,5
0.0,4
0.0,5
0.0,5
0.0,3
0.0,5
0.0,3
0.0,1
0.0,1
0.0,0
0.0,5
0.0,2
0.0,5
0.0,5
0.0,1
0.0,4
0.0,2
0.0,5
0.0,1
0.0,1
0.0,3
0.0,3
0.0,0
0.0,0
0.0,2
0.12197256824448284,5
0.0,3
0.0,4
0.0,3
0.0,1
0.0,2
0.0,1
0.0,5
0.0,0
0.0,0
0.0,2
0.0,4
0.0,2
0.0,1
0.0,3
0.0,1
0.0,5
0.0,3
0.0,2
0.0,2
0.0,0
0.0,4
0.0,0
0.0,3
0.0,4
0.0,0
0.0,5
0.0,4
0.0,1
0.0,0
0.0,2
0.0,2
0.0,4
0.0,0
0.0,5
0.0,1
0.0,3
0.0,2
0.0,0
0.0,0
0.0,1
0.0,0
0.0,2
0.0,3
0.0,5
0.0,1
0.0,2
0.0,3
0.0,2
0.0,4
0.0,5
0.0,4
0.0,5
0.0,3
0.0,3
0.0,5
0.0,2
0.0,2
0.0,0
0.0,4
0.0,4
0.0,2
0.0,0
0.0,2
0.0,2
0.0,5
0.0,5
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,4
0.0,1
0.0,1
0.0,1
0.0,4
0.0,1
0.0,2
0.0,5
0.0,1
0.0,3
0.08395812929928408,1
0.0,0
0.0,0
0.0,2
0.0,2
0.0,5
0.0,3
0.0,5
0.0,2
0.0,2
0.0,4
0.0,0
0.0,3
0.0,5
0.0,0
0.0,4
0.0,1
0.0,0
0.0,5
0.0,0
0.0,1
0.0,5
0.0,1
0.0,0
0.0,5
0.0,5
0.0,4
0.0,2
0.0,1
0.0,0
0.0,0
0.0,5
0.0,3
0.0,5
0.0,5
0.0,5
0.0,0
0.0,5
0.0,5
0.0,1
0.0,2
0.0,5
0.0,4
0.0,2
0.0,0
0.0,1
0.0,1
0.0,3
0.0,5
0.0,4
0.0,5
0.0,2
0.0,1
0.0,1
0.0,4
0.0,0
0.0,0
0.0,4
0.0,0
0.0,5
0.0,2
0.0,5
0.0,2
0.0,2
0.0,5
0.0,1
0.0,5
0.0,4
0.0,2
0.0,2
0.0,3
0.0,2
0.0,4
0.0,3
0.0,0
0.0,5
0.0,5
0.0,4
0.0,5
0.0,3
0.0,5
0.0,3
0.0,5
0.0,2
0.0,1
0.0,3
0.0,4
0.0,5
0.0,3
0.0,3
0.0,0
0.0,4
0.0,2
0.0,4
0.0,1
0.0,2
0.0,1
0.0,0
0.0,3
0.0,5
0.0,0
0.0,0
0.0,0
0.0,5
0.0,1
0.0,5
0.0,4
0.0,2
0.0,2
0.0,2
0.0,2
0.0,5
0.0,3
0.0,3
0.0,4
0.0,0
0.0,0
0.0,5
0.0,3
0.0,2
0.0,2
0.0,4
0.0,3
0.0,2
0.0,0
0.0,4
0.0,5
0.0,3
0.0,5
0.0,0
0.0,4
0.0,5
0.06834898281908035,5
0.0,0
0.0,1
0.0,5
0.0,3
0.0,4
0.0,5
0.0,2
0.0,2
0.0,5
0.0,1
0.0,3
0.0,1
0.0,0
0.0,2
0.0,1
0.0,4
0.0,2
0.0,0
0.0,3
0.0,4
0.0,2
0.0,5
0.0,3
0.0,3
0.0,3
0.0,3
0.0,2
0.0,5
0.0,1
0.0,5
0.0,0
0.0,4
0.0,0
0.0,3
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,3
0.0,4
0.0,3
0.0,5
0.0,1
0.0,5
0.0,2
0.0,0
0.0,4
0.0,3
0.0,2
0.0,3
0.0,0
0.0,1
0.0,0
0.0,1
0.0,2
0.0,5
0.0,0
0.0,2
0.0,5
0.0,5
0.0,1
0.0,2
0.0,5
0.0,0
0.0,3
0.0,0
0.0,1
0.0,5
0.0,0
0.0,4
0.0,5
0.0,5
0.0,0
0.06816364660001875,5
0.0,0
0.0,1
0.0,3
0.0,4
0.0,3
0.0,2
0.0,5
0.0,1
0.0,3
0.0,4
0.0,1
0.08059645949998968,4
0.0,2
0.0,3
0.0,1
0.0,4
0.0,2
0.0,1
0.0,5
0.0,2
0.0,3
0.0,1
0.0,5
0.0,1
0.0,5
0.0,0
0.0,3
0.0,3
0.0,0
0.0,2
0.0,0
0.0,1
0.0,4
0.0,4
0.0,3
0.0,5
0.0,0
0.0,0
0.0,4
0.0,1
0.0,0
0.0,3
0.0,1
0.0,2
0.0,5
0.0,2
0.0,1
0.0,0
0.0,5
0.0,4
0.0,0
0.0,1
0.0,1
0.0,5
0.0,2
0.0,2
0.0,1
0.0,5
0.0,4
0.0,2
0.0,4
0.0,3
0.17542802384367662,3
0.0,2
0.0,0
0.0,1
0.0,4
0.0,2
0.0,2
0.0,3
0.0,3
0.0,1
0.0,0
0.0,2
0.0,1
0.0,5
0.0,5
0.0,5
0.0,0
0.0,3
0.0,2
0.0,2
0.0,4
0.0,4
0.0,4
0.0,3
0.0,5
0.0,1
0.0,0
0.0,2
0.0,2
0.0,2
0.0,2
0.0,5
0.0,0
0.0,3
0.0,3
0.0,0
0.0,4
0.0,3
0.0,4
0.0,5
0.0,5
0.0,2
0.0,5
0.0,4
0.0,2
0.0,5
0.0,0
0.0,4
0.0,5
0.0,5
0.0,0
0.0,1
0.0,1
0.0,4
0.0,0
0.0,4
0.0,0
0.0,3
0.0,5
0.0,3
0.0,0
0.0,1
0.09805857910685122,1
0.0,2
0.0,2
0.0,3
0.0,2
0.0,3
0.0,5
0.0,3
0.0,4
0.07681699213676445,1
0.0,3
0.0,5
0.0,3
0.0,1
0.0,4
0.0,1
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,4
0.0,1
0.0,1
0.0,0
0.0,4
0.0,3
0.0,2
0.0,5
0.0,4
0.0,4
0.0,1
0.0,0
0.0,0
0.0,2
0.0,0
0.0,2
0.0,4
0.0,5
0.0,0
0.0,2
0.0,1
0.0,1
0.0,5
0.0,3
0.0652321155932637,3
0.0,1
0.0,1
0.0,1
0.0,0
0.0,2
0.0,3
0.0,3
0.0,4
0.0,4
0.0,2
0.0,5
0.0,4
0.0,3
0.0,3
0.0,2
0.0,5
0.0,0
0.0,4
0.0,2
0.0,0
0.0,4
0.0,2
0.0,3
0.0,5
0.0,2
0.0,4
0.0,3
0.0,2
0.0,0
0.0,2
0.0,5
0.0,0
0.0,5
0.0,1
0.0,1
0.0,1
0.0,2
0.0,3
0.0,2
0.0,2
0.0,0
0.0,0
0.0,1
